,loudness-0,loudness-1,loudness-2,bufmfcc_feats-0,bufmfcc_feats-1,bufmfcc_feats-2,bufmfcc_feats-3,bufmfcc_feats-4,bufmfcc_feats-5,bufmfcc_feats-6,spectral-0,spectral-1,spectral-2,spectral-3,spectral-4,spectral-5,spectral-6
383,-4.09831,-3.18821,0.62494,-249.376,12.6093,-85.4835,-70.5927,41.9955,55.0835,-11.5315,2354.07,173.061,75.8504,6901.77,2400.86,-66.5551,46.2758
384,-4.08324,-3.19862,0.623832,-256.5,2.26059,-93.9163,-75.0866,39.7875,53.2279,-9.21738,2354.17,174.981,75.8656,6840.82,2400.87,-66.6628,46.276
385,-4.09865,-3.14812,0.62496,-249.015,13.2036,-85.4195,-69.4816,42.4725,55.1801,-9.9101,2354.11,175.39,76.0387,6901.99,2400.86,-66.4604,46.2758
386,-4.08295,-3.27057,0.623815,-256.248,4.69332,-92.2806,-75.362,42.7831,52.4492,-8.66221,2354.13,173.913,76.1104,6882.45,2400.87,-66.8197,46.2761
387,-4.09888,-3.13554,0.624974,-249.493,12.1262,-86.5926,-69.8965,41.5068,55.018,-11.4968,2354.02,169.922,76.3712,7048.37,2400.86,-66.8288,46.2759
388,-4.08276,-3.37058,0.623805,-256.175,3.6222,-93.3068,-74.8092,39.8751,54.0619,-11.3533,2354.18,175.715,75.9553,6867.5,2400.87,-66.6604,46.276
389,-4.09902,-3.14903,0.624979,-248.688,11.7871,-85.2698,-70.3173,43.0051,54.4298,-10.021,2354.19,177.81,74.7867,6648.91,2400.87,-66.1589,46.2758
390,-4.0827,-3.49864,0.623802,-255.384,4.73815,-93.3215,-73.5033,40.6359,52.536,-9.01182,2354.07,170.782,77.1659,7150.24,2400.87,-66.7446,46.2761
391,-4.09906,-3.16023,0.624978,-250.59,12.506,-86.7278,-70.5195,41.9057,54.6888,-10.2559,2354.06,172.998,76.7365,7050.76,2400.86,-66.775,46.2759
392,-4.0827,-3.65621,0.623808,-256.681,7.64389,-92.3673,-74.2319,42.3539,53.3183,-10.5032,2354.14,176.841,77.0598,7017.02,2400.86,-67.0617,46.276
393,-4.09899,-3.19687,0.62497,-251.001,13.3394,-86.9229,-70.5972,43.342,53.9605,-9.84386,2354.03,172.078,77.2838,7148.84,2400.86,-67.0609,46.2759
394,-4.08281,-3.84335,0.623819,-254.195,5.20912,-92.0215,-72.455,39.5931,54.5518,-9.64071,2354.12,172.882,76.5031,7013.52,2400.87,-66.6385,46.276
395,-4.09883,-3.26093,0.624954,-251.025,11.7856,-86.5871,-72.0664,43.4189,53.4366,-10.5804,2354.05,171.806,76.1909,6959.06,2400.86,-66.9567,46.2759
396,-4.08304,-3.84932,0.623838,-252.98,6.23469,-90.9727,-71.6417,40.9288,54.2366,-8.95093,2354.04,168.704,76.3297,7048.05,2400.87,-66.7656,46.276
397,-4.09857,-3.35221,0.624932,-249.326,10.6312,-86.8194,-70.1006,43.142,53.0849,-7.90716,2354.12,174.155,75.294,6776.22,2400.87,-66.4876,46.2758
398,-4.08334,-3.84932,0.623864,-253.466,7.22017,-90.4789,-72.9218,42.2349,52.7425,-8.96214,2354.11,173.347,76.0957,6905.19,2400.87,-66.8089,46.276
399,-4.0982,-3.47217,0.624903,-250.376,10.39,-87.1788,-70.6356,41.5424,55.4419,-11.3017,2354.07,171.431,75.7941,6918.74,2400.86,-66.478,46.2759
400,-4.08375,-3.84932,0.623896,-252.243,8.00743,-89.2308,-71.809,42.1676,53.7703,-8.63052,2354.1,172.566,75.8503,6873.24,2400.87,-66.7154,46.276
401,-4.09775,-3.62052,0.624867,-250.669,10.4924,-87.0426,-70.9299,42.8958,54.4242,-8.98542,2354.08,172.289,75.8471,6893.65,2400.86,-66.7532,46.2759
402,-4.08424,-3.84891,0.623934,-252.295,8.7793,-89.088,-71.8425,41.981,54.4423,-10.7342,2354.08,171.921,76.2699,6990.56,2400.86,-66.7707,46.2759
403,-4.09723,-3.78113,0.624826,-252.342,10.3988,-87.5347,-72.9293,43.4952,53.6181,-10.1178,2354.13,175.83,75.7675,6816.92,2400.86,-66.8668,46.2759
404,-4.08481,-3.84932,0.623979,-251.797,10.0241,-87.987,-71.556,42.4579,54.5872,-10.0115,2354.08,172.504,76.2252,6954.25,2400.86,-66.8284,46.2759
405,-4.0966,-3.84932,0.62478,-251.413,9.5005,-88.802,-70.6015,42.0374,54.1084,-9.04708,2354.08,172.286,76.2758,6978.55,2400.87,-66.7467,46.2759
407,-4.09592,-3.84932,0.624729,-252.393,9.09975,-89.4491,-71.3854,41.4463,53.8745,-9.41299,2354.12,174.723,76.5988,6993.49,2400.87,-66.4845,46.2759
408,-4.08617,-3.84932,0.624082,-250.971,9.97632,-87.6593,-71.1625,42.6045,54.3387,-9.89474,2354.1,173.082,75.7699,6878.27,2400.87,-66.6328,46.2759
409,-4.09517,-3.84932,0.624673,-251.578,7.93214,-89.6935,-70.1148,40.6354,54.9764,-8.52987,2354.05,169.777,76.413,7049.72,2400.87,-66.6493,46.2759
410,-4.08695,-3.84932,0.624139,-253.315,12.3539,-88.7707,-72.2082,43.3461,52.6085,-9.89815,2353.99,170.222,77.9607,7269.18,2400.86,-67.2883,46.276
411,-4.09437,-3.83406,0.624614,-252.178,7.81592,-88.459,-72.4344,42.4526,54.1998,-9.25673,2354.23,178.976,74.834,6627.83,2400.87,-66.4381,46.2759
412,-4.08777,-3.84932,0.6242,-251.492,12.3076,-87.6056,-70.7736,43.3823,53.8138,-9.4286,2353.96,167.763,77.5148,7255.81,2400.86,-67.1253,46.276
413,-4.09353,-3.83922,0.624552,-253.929,8.24807,-90.4134,-72.4067,42.3058,53.7058,-8.97813,2354.03,170.074,77.2083,7153.94,2400.86,-67.0138,46.276
414,-4.08862,-3.84891,0.624263,-250.242,10.8287,-86.6078,-70.8674,42.0717,54.9586,-10.3788,2354.13,175.259,75.3384,6784.95,2400.87,-66.4442,46.2758
415,-4.09265,-3.84891,0.624489,-254.225,5.39795,-90.3289,-74.8321,41.8582,53.7542,-11.4072,2354.08,169.676,75.3235,6825.66,2400.87,-67.0598,46.276
416,-4.0895,-3.84932,0.624327,-250.239,12.13,-86.2477,-70.5386,42.3903,55.3826,-10.6313,2354.06,172.104,76.1978,6962.85,2400.86,-66.6814,46.2759
417,-4.09176,-3.84932,0.624423,-254.954,6.41013,-91.0588,-73.9176,41.0007,54.7959,-11.7258,2354.03,169.119,76.6671,7078.9,2400.86,-67.1828,46.276
418,-4.09043,-3.84932,0.624392,-249.489,11.3946,-88.0559,-67.8687,38.7214,56.8082,-11.3395,2353.95,165.487,77.1857,7300.03,2400.86,-66.7749,46.2759
419,-4.09085,-3.84932,0.624358,-253.692,4.48122,-92.8726,-71.3748,38.6262,54.5088,-9.02737,2354.06,168.902,76.6074,7090.34,2400.87,-66.8088,46.276
420,-4.09133,-3.84932,0.624457,-250.321,13.3029,-87.1692,-69.3063,42.0504,54.8222,-9.9449,2354.01,170.839,77.4946,7223.1,2400.86,-66.7859,46.2759
421,-4.08994,-3.72134,0.624293,-254.963,3.85363,-92.6091,-73.7597,40.1698,54.0043,-10.074,2354.15,174.1,76.0453,6910.94,2400.87,-66.6738,46.276
422,-4.09223,-3.84932,0.624523,-250.07,12.5773,-86.202,-70.68,42.1204,54.7876,-11.3687,2354.06,172.682,76.4333,7010.25,2400.86,-66.6636,46.2759
423,-4.08904,-3.55587,0.624229,-255.871,4.12674,-93.0969,-74.1216,40.4435,53.8609,-10.0441,2354.01,166.994,77.0957,7187.57,2400.86,-66.9458,46.2761
424,-4.09312,-3.84932,0.624585,-247.441,10.9334,-85.7877,-68.3774,41.0291,55.2847,-9.21183,2354.1,172.008,74.9145,6768.14,2400.87,-66.2065,46.2758
425,-4.08817,-3.41905,0.624167,-255.411,2.33616,-93.403,-74.6901,40.6068,52.2797,-8.63585,2354.24,178.172,75.0936,6673.79,2400.87,-66.4077,46.276
426,-4.09398,-3.84891,0.624646,-249.705,13.2098,-87.0483,-69.6209,42.3362,53.5461,-10.2014,2353.97,168.491,77.1912,7206.46,2400.86,-66.8972,46.2759
427,-4.08733,-3.3113,0.624109,-257.612,2.44389,-95.4042,-75.6012,40.0321,51.4018,-8.70725,2354.12,173.553,76.7484,7005.92,2400.87,-66.8848,46.2761
428,-4.0948,-3.84932,0.624702,-249.891,14.1082,-85.8294,-69.8613,42.802,54.9757,-10.5349,2354.09,175.675,76.4311,6953.19,2400.86,-66.5746,46.2758
429,-4.08654,-3.23101,0.624052,-255.997,1.82255,-93.6727,-74.7038,39.4299,54.4866,-10.5285,2354.07,168.229,75.6364,6914.12,2400.87,-66.7718,46.276
430,-4.09558,-3.76225,0.624756,-250.873,14.5435,-86.4813,-70.5411,43.2801,53.5269,-9.79404,2353.94,168.293,77.5739,7256.52,2400.86,-67.2406,46.2759
431,-4.08579,-3.17854,0.624001,-257.731,1.03493,-96.0406,-75.4092,38.0869,53.1631,-10.3156,2354.04,167.682,77.1354,7190.1,2400.87,-67.2043,46.2761
432,-4.09629,-3.58712,0.624805,-250.689,15.0673,-86.0496,-70.1166,43.0881,54.7826,-10.452,2353.97,170.556,77.9312,7293.97,2400.86,-67.0582,46.2759
433,-4.08511,-3.15228,0.623955,-257.603,0.259555,-94.575,-77.6242,39.5094,52.2954,-11.215,2354.28,179.657,74.7366,6596.76,2400.87,-66.4652,46.276
434,-4.09694,-3.44223,0.624849,-250.765,14.9502,-86.3609,-70.5727,44.0734,52.4924,-8.70698,2354.05,175.097,77.2213,7078.69,2400.86,-67.1363,46.2759
435,-4.08451,-3.14038,0.623914,-256.64,0.356983,-94.2991,-76.2505,39.507,52.8008,-9.69324,2354.2,175.335,75.0955,6705.73,2400.87,-66.4775,46.276
436,-4.09751,-3.32579,0.624887,-249.301,13.6063,-85.7984,-69.4212,42.1244,54.9375,-9.7186,2354.02,171.318,76.7741,7090.79,2400.86,-66.8778,46.2759
437,-4.08397,-3.1372,0.623878,-256.023,2.37995,-93.9431,-74.0938,38.9386,54.4944,-10.3897,2354.13,172.77,76.3292,6975.61,2400.87,-66.5511,46.276
438,-4.09801,-3.23769,0.624919,-250.441,13.7639,-85.2446,-71.6399,43.6194,54.3927,-11.1795,2354.0,170.786,76.4529,7025.11,2400.86,-66.8258,46.2759
439,-4.08353,-3.16174,0.623849,-256.759,3.11107,-94.3662,-74.1052,39.2212,54.5629,-10.236,2354.08,171.0,77.1806,7159.27,2400.87,-66.866,46.2761
440,-4.0984,-3.17652,0.624945,-249.329,13.207,-85.5977,-69.7339,42.3218,55.2841,-10.3933,2354.0,169.537,76.558,7078.0,2400.86,-66.8293,46.2759
441,-4.08317,-3.21243,0.623828,-256.724,2.43716,-94.7659,-74.633,38.4201,53.3783,-10.1729,2354.11,172.711,76.9414,7078.43,2400.87,-66.9088,46.2761
442,-4.09871,-3.14308,0.624964,-250.151,13.5742,-86.2506,-70.4796,43.2135,53.3906,-9.67211,2354.04,172.486,76.6381,7037.04,2400.86,-66.6533,46.2759
443,-4.0829,-3.29128,0.623812,-255.621,2.9913,-94.1583,-73.5079,39.5644,53.159,-8.53603,2354.09,171.439,76.8365,7090.57,2400.87,-66.9324,46.276
444,-4.09892,-3.13595,0.624975,-249.136,12.5974,-85.7424,-69.8871,42.6729,54.7605,-10.279,2354.12,175.022,75.3786,6794.61,2400.87,-66.5357,46.2758
445,-4.08274,-3.39677,0.623805,-255.207,4.0385,-92.6056,-73.7245,39.8613,54.5023,-10.3657,2354.11,172.186,76.4128,7004.88,2400.87,-66.8562,46.276
446,-4.09903,-3.15008,0.62498,-249.385,11.869,-87.2604,-69.1069,41.1404,54.6374,-10.2023,2354.03,170.667,76.6683,7090.5,2400.86,-66.5001,46.2759
447,-4.08267,-3.53218,0.623803,-255.537,5.49638,-93.0693,-73.3724,41.075,52.7872,-8.81198,2354.08,171.836,77.2619,7142.31,2400.86,-66.8293,46.276
448,-4.09905,-3.16587,0.624977,-250.898,13.8015,-87.1578,-69.568,42.3608,54.7752,-9.70547,2353.97,169.215,77.7979,7302.32,2400.86,-66.9502,46.2759
449,-4.08272,-3.69549,0.623809,-254.359,5.1638,-91.6206,-73.1827,40.5187,54.0717,-9.42443,2354.11,172.205,76.2063,6947.31,2400.87,-66.8477,46.276
450,-4.09896,-3.20936,0.624967,-250.005,11.5621,-86.2271,-71.0371,42.6646,54.2267,-10.1857,2354.15,176.871,75.46,6767.12,2400.87,-66.5526,46.2758
451,-4.08285,-3.84932,0.623823,-254.381,6.47764,-91.517,-72.4952,40.4967,54.9723,-10.4956,2354.07,170.836,77.1425,7154.26,2400.86,-66.7868,46.276
452,-4.09877,-3.27901,0.62495,-249.16,10.9672,-86.5826,-69.5156,41.688,55.5564,-10.7682,2354.07,171.359,75.6976,6917.97,2400.87,-66.5658,46.2758
453,-4.08309,-3.84932,0.623843,-253.065,6.30192,-90.8314,-71.7431,40.0892,54.8653,-9.9823,2354.09,171.064,76.3722,7029.45,2400.87,-66.7743,46.276
454,-4.09848,-3.37739,0.624927,-250.894,11.7287,-87.5216,-70.2146,41.745,55.1896,-10.6591,2354.01,170.252,77.2352,7201.36,2400.86,-66.9624,46.2759
455,-4.08342,-3.84932,0.623871,-252.761,7.33783,-90.4684,-71.3339,40.8169,54.7949,-10.0288,2354.1,172.306,76.5037,7029.94,2400.87,-66.6625,46.276
456,-4.09811,-3.50311,0.624896,-251.755,11.5306,-86.5858,-72.5452,43.7673,54.0524,-10.4036,2354.02,170.559,76.5307,7030.87,2400.86,-67.0637,46.276
457,-4.08385,-3.84932,0.623905,-253.0,7.68997,-89.3584,-73.322,42.4829,52.5928,-8.90611,2354.18,177.147,75.4055,6734.67,2400.87,-66.639,46.2759
458,-4.09764,-3.65898,0.624859,-250.881,9.68821,-87.343,-71.4754,41.9108,54.9719,-10.899,2354.08,171.455,75.5887,6874.32,2400.86,-66.6644,46.2759
459,-4.08436,-3.84891,0.623944,-251.859,8.46529,-88.512,-72.063,42.6786,53.679,-9.12967,2354.15,175.63,75.5517,6798.68,2400.87,-66.5681,46.2759
460,-4.09709,-3.80819,0.624816,-251.914,10.159,-87.6317,-72.1985,43.1002,54.085,-9.85104,2354.12,175.057,75.9578,6869.64,2400.86,-67.0448,46.2759
461,-4.08496,-3.84932,0.623989,-251.474,9.39723,-88.1021,-70.8018,41.1584,56.1473,-10.8875,2354.04,169.444,76.2827,7033.05,2400.86,-66.8003,46.2759
462,-4.09646,-3.84932,0.624769,-250.833,8.61166,-88.9578,-70.343,41.2143,54.1342,-9.34219,2354.08,171.5,75.9473,6943.69,2400.87,-66.4986,46.2759
463,-4.08562,-3.84932,0.62404,-252.439,10.5876,-87.8594,-72.1975,42.5289,54.8833,-11.0473,2354.11,175.17,76.4462,6965.02,2400.86,-66.6985,46.2759
464,-4.09575,-3.84932,0.624716,-252.401,9.21041,-88.2544,-72.6357,43.1875,53.8671,-9.98988,2354.13,174.71,75.6218,6811.59,2400.87,-66.7077,46.2759
465,-4.08635,-3.84932,0.624094,-251.575,10.383,-88.1816,-71.1127,41.7072,54.7337,-10.5711,2354.05,171.312,76.5652,7046.06,2400.86,-66.7465,46.2759
466,-4.09499,-3.84814,0.62466,-251.942,6.84221,-89.3143,-72.24,41.387,54.2146,-10.0891,2354.11,172.204,75.334,6812.22,2400.87,-66.449,46.2759
467,-4.08712,-3.84932,0.624153,-250.202,10.4392,-87.3514,-70.1191,41.8795,54.8791,-9.27087,2354.09,172.839,76.0587,6930.53,2400.86,-66.5974,46.2759
468,-4.09418,-3.8325,0.624601,-252.934,7.7889,-89.0821,-73.0443,43.0626,53.9084,-9.62474,2354.12,173.653,75.5705,6808.94,2400.87,-66.8675,46.2759
469,-4.08795,-3.84932,0.624214,-251.078,11.6675,-87.1425,-71.5325,42.9214,53.5779,-10.767,2354.01,170.263,76.7553,7087.85,2400.86,-66.8873,46.2759
470,-4.09333,-3.8446,0.624538,-252.844,6.19998,-90.2014,-72.4922,40.9244,54.7282,-10.9696,2354.11,171.791,75.6616,6882.5,2400.87,-66.6875,46.276
471,-4.08883,-3.84891,0.624277,-249.018,10.6463,-86.5266,-69.656,42.1029,54.5576,-9.04816,2354.11,173.697,75.3684,6810.68,2400.87,-66.455,46.2758
472,-4.09245,-3.84891,0.624473,-254.183,7.44909,-91.8572,-71.2656,40.5796,54.6117,-9.18423,2354.03,169.667,77.9053,7311.67,2400.86,-67.0317,46.276
473,-4.08972,-3.84932,0.624342,-250.528,11.5746,-85.9999,-71.9034,43.0093,54.2186,-10.6114,2354.1,173.807,75.3683,6778.93,2400.86,-66.692,46.2759
474,-4.09155,-3.84932,0.624408,-255.001,6.31336,-93.2131,-72.408,41.179,52.2673,-8.46869,2354.09,172.555,77.3597,7155.77,2400.87,-66.8651,46.276
475,-4.09063,-3.84932,0.624406,-249.012,11.5421,-86.0951,-69.6263,42.0723,55.2135,-10.2796,2354.09,172.979,75.5391,6855.35,2400.87,-66.6612,46.2758
476,-4.09065,-3.82456,0.624343,-253.98,4.35162,-91.5511,-73.313,41.0438,53.6819,-8.77109,2354.23,178.126,75.1994,6711.36,2400.87,-66.3913,46.2759
477,-4.09154,-3.84932,0.624472,-250.402,12.9796,-87.432,-69.7372,41.5789,54.3108,-10.8671,2353.9,164.229,77.8263,7394.69,2400.86,-67.1636,46.276
478,-4.08973,-3.68126,0.624279,-255.641,5.0702,-92.8323,-73.6438,40.4263,53.8329,-10.2449,2354.06,170.093,76.8789,7099.53,2400.86,-66.9886,46.2761
479,-4.09243,-3.84932,0.624536,-250.154,13.3258,-86.1475,-70.2817,42.7751,55.3331,-11.5437,2354.07,173.252,76.4778,7021.77,2400.86,-66.9524,46.2759
480,-4.08884,-3.52193,0.624215,-256.417,4.12342,-93.4057,-74.7628,40.4279,53.1977,-10.3697,2354.1,172.24,76.5761,7006.8,2400.87,-66.9369,46.2761
481,-4.09332,-3.84932,0.624598,-250.392,13.6059,-86.0306,-70.9375,43.0355,54.2732,-11.3216,2353.98,169.143,76.9099,7136.48,2400.86,-66.8991,46.2759
482,-4.08798,-3.39221,0.624154,-256.654,1.90744,-93.9438,-76.042,39.8943,52.8922,-10.7136,2354.1,170.79,76.0819,6946.77,2400.87,-66.7404,46.2761
483,-4.09417,-3.84891,0.624659,-248.964,12.9582,-86.1648,-68.91,41.7132,54.9576,-9.58205,2354.02,170.202,76.4594,7054.33,2400.86,-66.7155,46.2759
484,-4.08714,-3.29035,0.624096,-256.704,2.05731,-93.8698,-75.3939,39.5897,54.2307,-10.6837,2354.16,174.14,76.0107,6892.51,2400.87,-66.8604,46.276
485,-4.09498,-3.84932,0.624716,-249.754,12.9747,-85.2001,-71.2465,42.9166,54.8989,-11.9196,2354.06,172.579,75.9288,6915.53,2400.86,-66.8865,46.2759
486,-4.08635,-3.21698,0.624041,-256.717,1.16053,-95.076,-75.085,38.5359,53.1549,-10.3393,2354.16,173.617,76.1237,6918.54,2400.87,-66.5672,46.276
487,-4.09573,-3.71952,0.624768,-248.815,12.8748,-85.0102,-70.0334,42.7475,54.7815,-9.78846,2354.09,174.079,75.6559,6847.54,2400.86,-66.5916,46.2758
488,-4.08563,-3.16983,0.62399,-256.902,2.99603,-93.9593,-75.0996,39.5115,53.792,-10.3388,2354.07,170.497,76.8272,7082.17,2400.87,-67.0263,46.2761
489,-4.09644,-3.55189,0.624816,-249.41,12.8058,-85.8364,-70.301,42.1114,54.6998,-11.2859,2354.03,170.699,76.1562,6988.72,2400.86,-66.7655,46.2759
491,-4.09708,-3.41301,0.624857,-249.567,13.8062,-85.6271,-70.0305,43.211,54.0774,-9.29052,2354.03,171.86,76.677,7056.3,2400.86,-66.7853,46.2759
492,-4.08438,-3.13712,0.623905,-257.682,2.10294,-94.9472,-75.7045,39.9453,52.6674,-8.89691,2354.06,169.801,76.7516,7062.03,2400.86,-66.8778,46.2761
493,-4.09763,-3.30364,0.624895,-249.721,13.0416,-85.5555,-71.1936,43.3974,53.4063,-10.6767,2354.07,172.898,75.8021,6882.71,2400.86,-66.8401,46.2759
494,-4.08386,-3.14062,0.623871,-257.718,2.62259,-96.0648,-74.5465,38.8255,53.0682,-10.3799,2353.97,165.193,77.8481,7355.22,2400.86,-67.3617,46.2761
495,-4.0981,-3.2212,0.624926,-249.967,13.9165,-85.5994,-70.4868,43.4143,54.0069,-9.42941,2354.01,171.472,76.7797,7067.51,2400.86,-66.8757,46.2759
496,-4.08343,-3.17069,0.623844,-257.299,3.06705,-94.5423,-75.9321,40.5639,51.1492,-9.40406,2354.13,173.617,76.3983,6947.09,2400.87,-66.9573,46.2761
497,-4.09848,-3.16681,0.62495,-249.647,13.1737,-85.3839,-70.665,43.017,54.3686,-10.0509,2354.07,173.46,75.8177,6871.01,2400.86,-66.621,46.2758
498,-4.0831,-3.22807,0.623823,-257.305,3.04964,-94.004,-75.7617,40.3872,53.2645,-10.3865,2354.13,173.821,76.3633,6948.12,2400.87,-66.8292,46.2761
499,-4.09877,-3.13883,0.624967,-249.189,12.6032,-84.9435,-70.7295,43.1747,55.0159,-10.7337,2354.09,173.957,75.4298,6805.38,2400.86,-66.6592,46.2758
500,-4.08286,-3.31259,0.623809,-255.783,4.10504,-94.1168,-72.8594,39.6562,53.606,-8.63217,2353.95,163.953,77.5418,7320.38,2400.86,-67.4425,46.2761
501,-4.09896,-3.13853,0.624977,-249.363,12.1027,-85.9348,-70.63,42.9368,53.7875,-10.1253,2354.01,169.26,75.9469,6966.04,2400.86,-66.7106,46.2759
502,-4.08272,-3.42551,0.623803,-255.279,4.13134,-93.0446,-73.6339,40.2181,53.5685,-9.40454,2354.08,170.488,76.6704,7054.3,2400.87,-66.7754,46.276
503,-4.09905,-3.15106,0.62498,-249.415,12.414,-85.522,-70.5478,43.1905,54.2291,-9.67457,2354.1,174.202,75.6329,6835.68,2400.86,-66.5256,46.2759
504,-4.08268,-3.56639,0.623803,-254.142,4.10391,-91.6367,-73.2475,39.7305,55.1101,-10.5194,2354.13,172.189,75.4676,6837.82,2400.87,-66.588,46.276
505,-4.09904,-3.17368,0.624975,-250.271,12.4447,-87.0747,-70.1822,42.3618,54.1449,-10.5361,2354.0,169.817,76.8212,7114.94,2400.86,-66.9303,46.2759
506,-4.08274,-3.73752,0.623812,-254.79,5.40868,-91.4414,-73.9267,41.2372,53.9964,-9.92311,2354.07,170.54,76.3497,7000.35,2400.86,-66.6774,46.276
507,-4.09893,-3.22252,0.624963,-248.946,10.8395,-85.8056,-70.8127,43.7532,52.9766,-8.06174,2354.19,177.414,74.2507,6533.83,2400.87,-66.3483,46.2758
508,-4.08291,-3.84932,0.623827,-252.914,4.47851,-89.8903,-73.5599,40.366,55.5237,-11.8103,2354.19,174.211,74.3715,6630.44,2400.87,-66.6705,46.2759
509,-4.09872,-3.29926,0.624945,-250.371,11.0883,-87.924,-69.9363,41.6089,53.9168,-9.50852,2354.04,171.087,76.5771,7050.35,2400.86,-66.6818,46.2759
510,-4.08316,-3.84932,0.623849,-253.382,6.78681,-89.6094,-73.357,42.1767,54.3176,-10.0503,2354.09,171.458,75.7673,6880.67,2400.87,-66.8809,46.276
511,-4.09841,-3.40317,0.62492,-249.359,9.69154,-85.8872,-71.0812,42.4683,54.9433,-9.70833,2354.13,173.44,74.602,6663.31,2400.87,-66.3167,46.2758
512,-4.08351,-3.84932,0.623878,-251.723,5.67954,-90.0354,-71.5848,39.8614,54.7313,-10.174,2354.14,172.427,75.1699,6793.28,2400.87,-66.3328,46.2759
513,-4.098,-3.53593,0.624888,-250.997,10.9431,-87.3638,-70.9118,41.6349,55.2015,-11.2136,2354.07,172.275,76.3684,7006.87,2400.86,-66.8195,46.2759
514,-4.08395,-3.84932,0.623914,-252.033,8.09977,-89.7503,-71.0212,41.5381,53.7613,-8.74909,2354.09,172.529,76.4293,6996.94,2400.87,-66.5595,46.276
515,-4.09751,-3.69782,0.62485,-249.599,9.19706,-87.1191,-70.4885,42.1215,54.6251,-9.78775,2354.14,173.712,74.893,6720.5,2400.87,-66.3828,46.2759
516,-4.08449,-3.84932,0.623954,-252.607,9.40563,-89.9047,-70.763,41.0031,54.3795,-9.19177,2354.03,170.418,77.0733,7131.8,2400.86,-67.0451,46.276
517,-4.09694,-3.8372,0.624806,-252.329,10.3715,-88.063,-72.2779,42.9976,53.8966,-10.0447,2354.08,172.875,76.1644,6929.63,2400.86,-66.8805,46.2759
518,-4.08509,-3.84891,0.624001,-251.563,9.4054,-87.936,-71.7242,42.4375,54.8041,-10.7421,2354.09,172.013,75.7466,6875.14,2400.87,-66.8078,46.2759
519,-4.0963,-3.84932,0.624758,-250.822,8.0079,-88.1623,-71.2943,41.7248,54.5375,-9.45941,2354.17,175.325,75.023,6718.62,2400.87,-66.2602,46.2759
520,-4.08577,-3.84932,0.624052,-252.36,10.6586,-89.0617,-70.9872,41.3266,54.0087,-9.51874,2354.04,172.149,77.6218,7213.5,2400.86,-67.0081,46.276
521,-4.09559,-3.84932,0.624703,-251.475,7.56422,-88.8141,-71.6453,41.2928,54.4988,-9.92242,2354.08,170.882,75.4793,6851.41,2400.87,-66.6051,46.2759
522,-4.08652,-3.84974,0.624107,-251.303,11.4831,-87.2714,-70.6478,42.7292,54.7752,-8.95599,2354.06,172.653,76.7148,7036.54,2400.86,-66.7469,46.2759
523,-4.09482,-3.84194,0.624646,-252.728,8.21117,-89.2125,-72.1907,42.1929,53.9653,-8.86432,2354.12,174.107,76.0925,6894.33,2400.87,-66.7216,46.276
524,-4.08732,-3.84932,0.624166,-251.277,10.9927,-87.6229,-71.0822,42.1076,54.7246,-10.8686,2354.12,175.169,76.1994,6923.13,2400.86,-66.953,46.2759
525,-4.09399,-3.83324,0.624586,-253.127,6.54481,-90.3787,-72.7387,41.2203,53.7547,-9.96735,2354.07,170.28,76.1271,6974.36,2400.87,-66.7708,46.276
526,-4.08816,-3.84932,0.624227,-251.216,11.6979,-85.9972,-72.505,44.1374,54.0205,-10.2475,2354.07,173.102,75.7058,6842.43,2400.86,-66.7708,46.2759
527,-4.09315,-3.84932,0.624523,-253.852,7.99343,-90.8672,-71.4963,41.3676,54.902,-9.28549,2354.02,169.147,77.5572,7245.03,2400.86,-67.0032,46.276
528,-4.08903,-3.84891,0.624292,-250.012,10.6284,-86.5196,-70.6798,41.1248,55.9484,-11.6139,2354.04,169.817,75.8201,6956.46,2400.86,-66.6969,46.2759
529,-4.09225,-3.84891,0.624459,-253.94,5.87965,-90.884,-73.4571,41.736,53.4988,-9.81074,2354.09,171.169,75.8577,6912.17,2400.87,-66.7732,46.276
530,-4.08992,-3.84932,0.624357,-250.112,12.3741,-85.9004,-70.6342,43.047,54.8631,-9.91031,2354.06,172.615,76.3249,6988.22,2400.86,-66.8444,46.2759
531,-4.09134,-3.84932,0.624394,-253.097,5.12722,-91.4163,-72.0198,40.7123,53.7948,-8.80799,2354.12,172.031,75.5874,6849.88,2400.87,-66.5043,46.276
532,-4.09083,-3.84932,0.624422,-250.008,12.4202,-86.4154,-70.3698,42.786,54.3379,-10.1247,2354.0,169.68,76.5025,7059.48,2400.86,-66.8824,46.2759
533,-4.09044,-3.79684,0.624328,-255.03,4.78851,-92.0014,-73.9137,40.9349,54.0504,-10.0383,2354.08,170.679,75.9691,6918.71,2400.87,-66.9007,46.276
534,-4.09174,-3.84932,0.624487,-249.387,12.6528,-86.1969,-69.5773,42.5974,54.3913,-9.13486,2354.09,174.2,76.0664,6913.06,2400.86,-66.5699,46.2758
535,-4.08953,-3.6421,0.624264,-256.71,5.99259,-93.4299,-73.7601,40.7256,53.6911,-9.81229,2354.0,168.467,78.2808,7380.72,2400.86,-67.2345,46.2761
536,-4.09263,-3.84932,0.624551,-250.251,13.0703,-85.7401,-71.0649,43.1426,54.3913,-10.3453,2354.05,172.893,76.2497,6954.08,2400.86,-66.726,46.2759
